Date,Site,Pop,Tray,Sample,Area,Length.mm
9/19/2014,Oyster Bay,1N,1-4,50,132,25.11460674
9/19/2014,Oyster Bay,1N,1-4,51,196,37.29138577
9/19/2014,Oyster Bay,1N,1-4,52,213,40.5258427
9/19/2014,Oyster Bay,1N,1-4,53,219,41.66741573
9/19/2014,Oyster Bay,1N,1-4,54,224,42.61872659
9/19/2014,Oyster Bay,1N,1-4,55,209,39.76479401
9/19/2014,Oyster Bay,1N,1-4,56,214,40.71610487
9/19/2014,Oyster Bay,1N,1-4,57,194,36.91086142
9/19/2014,Oyster Bay,1N,1-4,58,193,36.72059925
9/19/2014,Oyster Bay,1N,1-4,59,166,31.5835206
9/19/2014,Oyster Bay,1N,1-4,60,192,36.53033708
9/19/2014,Oyster Bay,1N,1-4,61,159,30.25168539
9/19/2014,Oyster Bay,1N,1-4,62,199,37.86217228
9/19/2014,Oyster Bay,1N,1-4,63,209,39.76479401
9/19/2014,Oyster Bay,1N,1-4,64,204,38.81348314
9/19/2014,Oyster Bay,1N,1-4,65,171,32.53483146
9/19/2014,Oyster Bay,1N,1-4,66,167,31.77378277
9/19/2014,Oyster Bay,1N,1-4,67,196,37.29138577
9/19/2014,Oyster Bay,1N,5-8,1,288,39.6344591
9/19/2014,Oyster Bay,1N,5-8,2,311,42.79971104
9/19/2014,Oyster Bay,1N,5-8,3,275,37.84540365
9/19/2014,Oyster Bay,1N,5-8,4,274,37.707784
9/19/2014,Oyster Bay,1N,5-8,5,303,41.69875384
9/19/2014,Oyster Bay,1N,5-8,6,239,32.89109626
9/19/2014,Oyster Bay,1N,5-8,7,247,33.99205346
9/19/2014,Oyster Bay,1N,5-8,8,257,35.36824996
9/19/2014,Oyster Bay,1N,5-8,9,233,32.06537837
9/19/2014,Oyster Bay,1N,5-8,10,187,25.73487448
9/19/2014,Oyster Bay,1N,5-8,11,140,19.26675095
9/19/2014,Oyster Bay,1N,5-8,12,239,32.89109626
9/19/2014,Oyster Bay,1N,5-8,13,307,42.24923244
9/19/2014,Oyster Bay,1N,5-8,14,169,23.25772079
9/19/2014,Oyster Bay,1N,5-8,15,260,35.78110891
9/19/2014,Oyster Bay,1N,5-8,16,241,33.16633556
9/19/2014,Oyster Bay,1N,5-8,17,200,27.52392993
9/19/2014,Oyster Bay,1N,5-8,18,139,19.1291313
9/19/2014,Oyster Bay,1N,5-8,19,227,31.23966047
9/19/2014,Oyster Bay,1N,5-8,20,291,40.04731804
9/19/2014,Oyster Bay,1N,5-8,21,321,44.17590753
9/19/2014,Oyster Bay,1N,5-8,22,312,42.93733069
9/19/2014,Oyster Bay,1N,5-8,23,238,32.75347661
9/19/2014,Oyster Bay,1N,5-8,24,309,42.52447174
9/19/2014,Oyster Bay,1N,5-8,25,304,41.83637349
9/19/2014,Oyster Bay,1N,5-8,26,290,39.9096984
9/19/2014,Oyster Bay,1N,5-8,27,220,30.27632292
9/19/2014,Oyster Bay,1N,5-8,28,305,41.97399314
9/19/2014,Oyster Bay,1N,5-8,29,240,33.02871591
9/19/2014,Oyster Bay,1N,5-8,30,227,31.23966047
9/19/2014,Oyster Bay,1N,5-8,31,220,30.27632292
9/19/2014,Oyster Bay,1N,5-8,32,375,51.60736861
9/19/2014,Oyster Bay,1N,5-8,33,282,38.8087412
9/19/2014,Oyster Bay,1N,5-8,34,220,30.27632292
9/19/2014,Oyster Bay,1N,5-8,35,239,32.89109626
9/19/2014,Oyster Bay,1N,5-8,36,238,32.75347661
9/19/2014,Oyster Bay,1N,5-8,37,214,29.45060502
9/19/2014,Oyster Bay,1N,5-8,38,265,36.46920715
9/19/2014,Oyster Bay,1N,5-8,39,287,39.49683945
9/19/2014,Oyster Bay,1N,5-8,40,248,34.12967311
9/19/2014,Oyster Bay,1N,5-8,41,352,48.44211667
9/19/2014,Oyster Bay,1N,5-8,42,200,27.52392993
9/19/2014,Oyster Bay,1N,5-8,43,321,44.17590753
9/19/2014,Oyster Bay,1N,5-8,44,245,33.71681416
9/19/2014,Oyster Bay,1N,5-8,45,284,39.0839805
9/19/2014,Oyster Bay,1N,5-8,46,292,40.18493769
9/19/2014,Oyster Bay,1N,5-8,47,267,36.74444645
9/19/2014,Oyster Bay,1N,5-8,48,317,43.62542894
9/19/2014,Oyster Bay,1N,5-8,49,197,27.11107098
9/19/2014,Oyster Bay,1H,1-4,1,252,30.74843875
9/19/2014,Oyster Bay,1H,1-4,2,249,30.38238591
9/19/2014,Oyster Bay,1H,1-4,3,265,32.33466773
9/19/2014,Oyster Bay,1H,1-4,4,241,29.406245
9/19/2014,Oyster Bay,1H,1-4,5,193,23.54939952
9/19/2014,Oyster Bay,1H,1-4,6,178,21.71913531
9/19/2014,Oyster Bay,1H,1-4,7,254,30.99247398
9/19/2014,Oyster Bay,1H,1-4,8,172,20.98702962
9/19/2014,Oyster Bay,1H,1-4,9,139,16.96044836
9/19/2014,Oyster Bay,1H,1-4,10,234,28.5521217
9/19/2014,Oyster Bay,1H,1-4,11,200,24.40352282
9/19/2014,Oyster Bay,1H,1-4,12,254,30.99247398
9/19/2014,Oyster Bay,1H,1-4,13,234,28.5521217
9/19/2014,Oyster Bay,1H,1-4,14,276,33.67686149
9/19/2014,Oyster Bay,1H,1-4,15,237,28.91817454
9/19/2014,Oyster Bay,1H,1-4,16,180,21.96317054
9/19/2014,Oyster Bay,1H,1-4,17,254,30.99247398
9/19/2014,Oyster Bay,1H,1-4,18,240,29.28422738
9/19/2014,Oyster Bay,1H,1-4,19,137,16.71641313
9/19/2014,Oyster Bay,1H,1-4,20,136,16.59439552
9/19/2014,Oyster Bay,1H,1-4,21,242,29.52826261
9/19/2014,Oyster Bay,1H,1-4,22,198,24.15948759
9/19/2014,Oyster Bay,1H,1-4,23,202,24.64755805
9/19/2014,Oyster Bay,1H,1-4,24,197,24.03746998
9/19/2014,Oyster Bay,1H,1-4,25,291,35.5071257
9/19/2014,Oyster Bay,1H,1-4,26,197,24.03746998
9/19/2014,Oyster Bay,1H,1-4,27,230,28.06405124
9/19/2014,Oyster Bay,1H,1-4,28,234,28.5521217
9/19/2014,Oyster Bay,1H,1-4,29,149,18.1806245
9/19/2014,Oyster Bay,1H,1-4,30,247,30.13835068
9/19/2014,Oyster Bay,1H,1-4,31,345,42.09607686
9/19/2014,Oyster Bay,1H,1-4,32,235,28.67413931
9/19/2014,Oyster Bay,1H,1-4,33,222,27.08791033
9/19/2014,Oyster Bay,1H,1-4,34,263,32.0906325
9/19/2014,Oyster Bay,1H,1-4,35,269,32.82273819
9/19/2014,Oyster Bay,1H,1-4,36,221,26.96589271
9/19/2014,Oyster Bay,1H,1-4,37,311,37.94747798
9/19/2014,Oyster Bay,1H,1-4,38,202,24.64755805
9/19/2014,Oyster Bay,1H,1-4,39,226,27.57598078
9/19/2014,Oyster Bay,1H,1-4,40,233,28.43010408
9/19/2014,Oyster Bay,1H,1-4,41,302,36.84931945
9/19/2014,Oyster Bay,1H,1-4,42,247,30.13835068
9/19/2014,Oyster Bay,1H,1-4,43,338,41.24195356
9/19/2014,Oyster Bay,1H,1-4,44,280,34.16493194
9/19/2014,Oyster Bay,1H,1-4,45,277,33.7988791
9/19/2014,Oyster Bay,1H,1-4,46,222,27.08791033
9/19/2014,Oyster Bay,1H,1-4,47,230,28.06405124
9/19/2014,Oyster Bay,1H,1-4,48,230,28.06405124
9/19/2014,Oyster Bay,1H,1-4,49,195,23.79343475
9/19/2014,Oyster Bay,1H,1-4,50,245,29.89431545
9/19/2014,Oyster Bay,1H,1-4,51,226,27.57598078
9/19/2014,Oyster Bay,1H,1-4,52,223,27.20992794
9/19/2014,Oyster Bay,1H,1-4,53,254,30.99247398
9/19/2014,Oyster Bay,1H,1-4,54,277,33.7988791
9/19/2014,Oyster Bay,1H,1-4,55,210,25.62369896
9/19/2014,Oyster Bay,1H,1-4,56,277,33.7988791
9/19/2014,Oyster Bay,1H,1-4,57,176,21.47510008
9/19/2014,Oyster Bay,1H,1-4,58,210,25.62369896
9/19/2014,Oyster Bay,1H,1-4,59,280,34.16493194
9/19/2014,Oyster Bay,1H,1-4,60,287,35.01905524
9/19/2014,Oyster Bay,1H,1-4,61,393,47.95292234
9/19/2014,Oyster Bay,1H,1-4,62,230,28.06405124
9/19/2014,Oyster Bay,1H,5-8,1,210,24.62982915
9/19/2014,Oyster Bay,1H,5-8,2,230,26.97552717
9/19/2014,Oyster Bay,1H,5-8,3,177,20.75942743
9/19/2014,Oyster Bay,1H,5-8,4,307,36.00646452
9/19/2014,Oyster Bay,1H,5-8,5,224,26.27181776
9/19/2014,Oyster Bay,1H,5-8,6,264,30.96321379
9/19/2014,Oyster Bay,1H,5-8,7,263,30.84592889
9/19/2014,Oyster Bay,1H,5-8,8,287,33.66076651
9/19/2014,Oyster Bay,1H,5-8,9,282,33.074342
9/19/2014,Oyster Bay,1H,5-8,10,267,31.31506849
9/19/2014,Oyster Bay,1H,5-8,11,301,35.30275512
9/19/2014,Oyster Bay,1H,5-8,12,156,18.29644451
9/19/2014,Oyster Bay,1H,5-8,13,216,25.33353856
9/19/2014,Oyster Bay,1H,5-8,14,282,33.074342
9/19/2014,Oyster Bay,1H,5-8,15,287,33.66076651
9/19/2014,Oyster Bay,1H,5-8,16,290,34.01262121
9/19/2014,Oyster Bay,1H,5-8,17,265,31.08049869
9/19/2014,Oyster Bay,1H,5-8,18,258,30.25950439
9/19/2014,Oyster Bay,1H,5-8,19,217,25.45082346
9/19/2014,Oyster Bay,1H,5-8,20,301,35.30275512
9/19/2014,Oyster Bay,1H,5-8,21,247,28.96937048
9/19/2014,Oyster Bay,1H,5-8,22,220,25.80267816
9/19/2014,Oyster Bay,1H,5-8,23,253,29.67307988
9/19/2014,Oyster Bay,1H,5-8,24,253,29.67307988
9/19/2014,Oyster Bay,1H,5-8,25,225,26.38910266
9/19/2014,Oyster Bay,1H,5-8,26,316,37.06202863
9/19/2014,Oyster Bay,1H,5-8,27,282,33.074342
9/19/2014,Oyster Bay,1H,5-8,28,207,24.27797445
9/19/2014,Oyster Bay,1H,5-8,29,269,31.5496383
9/19/2014,Oyster Bay,1H,5-8,30,275,32.2533477
9/19/2014,Oyster Bay,1H,5-8,31,302,35.42004002
9/19/2014,Oyster Bay,1H,5-8,32,278,32.6052024
9/19/2014,Oyster Bay,1H,5-8,33,224,26.27181776
9/19/2014,Oyster Bay,1H,5-8,34,207,24.27797445
9/19/2014,Oyster Bay,1H,5-8,35,188,22.04956134
9/19/2014,Oyster Bay,1H,5-8,36,303,35.53732492
9/19/2014,Oyster Bay,1H,5-8,37,261,30.61135909
9/19/2014,Oyster Bay,1H,5-8,38,214,25.09896876
9/19/2014,Oyster Bay,1H,5-8,39,303,35.53732492
9/19/2014,Oyster Bay,1H,5-8,40,337,39.52501154
9/19/2014,Oyster Bay,1H,5-8,41,399,46.79667539
9/19/2014,Oyster Bay,1H,5-8,42,248,29.08665538
9/19/2014,Oyster Bay,1H,5-8,43,242,28.38294598
9/19/2014,Oyster Bay,1H,5-8,44,245,28.73480068
9/19/2014,Oyster Bay,1H,5-8,45,208,24.39525935
9/19/2014,Oyster Bay,1H,9-12,1,169,19.34474989
9/19/2014,Oyster Bay,1H,9-12,2,292,33.4240649
9/19/2014,Oyster Bay,1H,9-12,3,239,27.35736819
9/19/2014,Oyster Bay,1H,9-12,4,244,27.92969806
9/19/2014,Oyster Bay,1H,9-12,5,247,28.27309599
9/19/2014,Oyster Bay,1H,9-12,6,234,26.78503831
9/19/2014,Oyster Bay,1H,9-12,7,256,29.30328977
9/19/2014,Oyster Bay,1H,9-12,8,256,29.30328977
9/19/2014,Oyster Bay,1H,9-12,9,249,28.50202794
9/19/2014,Oyster Bay,1H,9-12,10,216,24.72465074
9/19/2014,Oyster Bay,1H,9-12,11,160,18.31455611
9/19/2014,Oyster Bay,1H,9-12,12,311,35.59891843
9/19/2014,Oyster Bay,1H,9-12,13,239,27.35736819
9/19/2014,Oyster Bay,1H,9-12,14,137,15.68183867
9/19/2014,Oyster Bay,1H,9-12,15,142,16.25416855
9/19/2014,Oyster Bay,1H,9-12,16,207,23.69445696
9/19/2014,Oyster Bay,1H,9-12,17,248,28.38756197
9/19/2014,Oyster Bay,1H,9-12,18,205,23.46552501
9/19/2014,Oyster Bay,1H,9-12,19,216,24.72465074
9/19/2014,Oyster Bay,1H,9-12,20,219,25.06804867
9/19/2014,Oyster Bay,1H,9-12,21,226,25.8693105
9/19/2014,Oyster Bay,1H,9-12,22,219,25.06804867
9/19/2014,Oyster Bay,1H,9-12,23,210,24.03785489
9/19/2014,Oyster Bay,1H,9-12,24,218,24.9535827
9/19/2014,Oyster Bay,1H,9-12,25,221,25.29698062
9/19/2014,Oyster Bay,1H,9-12,26,239,27.35736819
9/19/2014,Oyster Bay,1H,9-12,27,265,30.33348355
9/19/2014,Oyster Bay,1H,9-12,28,179,20.48940965
9/19/2014,Oyster Bay,1H,9-12,29,217,24.83911672
9/19/2014,Oyster Bay,1H,9-12,30,293,33.53853087
9/19/2014,Oyster Bay,1H,9-12,31,179,20.48940965
9/19/2014,Oyster Bay,1H,9-12,32,245,28.04416404
9/19/2014,Oyster Bay,1H,9-12,33,285,32.62280307
9/19/2014,Oyster Bay,1H,9-12,34,309,35.36998648
9/19/2014,Oyster Bay,1H,9-12,35,214,24.49571879
9/19/2014,Oyster Bay,1H,9-12,36,252,28.84542587
9/19/2014,Oyster Bay,1H,9-12,37,139,15.91077062
9/19/2014,Oyster Bay,1H,9-12,38,247,28.27309599
9/19/2014,Oyster Bay,1H,9-12,39,214,24.49571879
9/19/2014,Oyster Bay,1H,9-12,40,172,19.68814782
9/19/2014,Oyster Bay,1H,9-12,41,288,32.96620099
9/19/2014,Oyster Bay,1H,9-12,42,297,33.99639477
9/19/2014,Oyster Bay,1H,9-12,43,247,28.27309599
9/19/2014,Oyster Bay,1H,9-12,44,229,26.21270843
9/19/2014,Oyster Bay,1H,9-12,45,158,18.08562416
9/19/2014,Oyster Bay,1H,9-12,46,288,32.96620099
9/19/2014,Oyster Bay,1H,9-12,47,189,21.6340694
9/19/2014,Oyster Bay,1H,9-12,48,219,25.06804867
9/19/2014,Oyster Bay,1H,9-12,49,246,28.15863001
9/19/2014,Oyster Bay,1H,9-12,50,225,25.75484453
9/19/2014,Oyster Bay,1H,9-12,51,187,21.40513745
9/19/2014,Oyster Bay,1H,9-12,52,232,26.55610636
9/19/2014,Oyster Bay,1H,9-12,53,250,28.61649392
9/19/2014,Oyster Bay,1H,9-12,54,215,24.61018477
9/19/2014,Oyster Bay,1H,9-12,55,183,20.94727355
9/19/2014,Oyster Bay,1H,9-12,56,196,22.43533123
9/19/2014,Oyster Bay,1H,9-12,57,346,39.60522758
9/19/2014,Oyster Bay,1H,9-12,58,232,26.55610636
9/19/2014,Oyster Bay,1H,9-12,59,182,20.83280757
9/19/2014,Oyster Bay,1H,9-12,60,198,22.66426318
9/19/2014,Oyster Bay,1H,9-12,61,170,19.45921586
9/19/2014,Oyster Bay,1H,9-12,62,237,27.12843623
9/19/2014,Oyster Bay,1H,9-12,63,242,27.70076611
9/19/2014,Oyster Bay,1H,9-12,64,225,25.75484453
9/19/2014,Oyster Bay,1H,9-12,65,229,26.21270843
9/19/2014,Oyster Bay,1H,9-12,66,257,29.41775575
9/19/2014,Oyster Bay,1H,9-12,67,248,28.38756197
9/19/2014,Oyster Bay,1H,9-12,68,226,25.8693105
9/19/2014,Oyster Bay,1H,9-12,69,263,30.1045516
9/19/2014,Oyster Bay,1H,13-16,1,179,23.28803142
9/19/2014,Oyster Bay,1H,13-16,2,302,39.29042172
9/19/2014,Oyster Bay,1H,13-16,3,162,21.07631893
9/19/2014,Oyster Bay,1H,13-16,4,182,23.67833362
9/19/2014,Oyster Bay,1H,13-16,5,192,24.97934096
9/19/2014,Oyster Bay,1H,13-16,6,243,31.6144784
9/19/2014,Oyster Bay,1H,13-16,7,233,30.31347106
9/19/2014,Oyster Bay,1H,13-16,8,198,25.75994536
9/19/2014,Oyster Bay,1H,13-16,9,225,29.27266519
9/19/2014,Oyster Bay,1H,13-16,10,181,23.54823288
9/19/2014,Oyster Bay,1H,13-16,11,236,30.70377326
9/19/2014,Oyster Bay,1H,13-16,12,162,21.07631893
9/19/2014,Oyster Bay,1H,13-16,13,149,19.38500939
9/19/2014,Oyster Bay,1H,13-16,14,155,20.1656138
9/19/2014,Oyster Bay,1S,1-4,1,154,24.13574661
9/19/2014,Oyster Bay,1S,1-4,2,80,12.53805018
9/19/2014,Oyster Bay,1S,1-4,3,181,28.36733854
9/19/2014,Oyster Bay,1S,1-4,4,217,34.00946113
9/19/2014,Oyster Bay,1S,1-4,5,211,33.06910736
9/19/2014,Oyster Bay,1S,1-4,6,229,35.89016865
9/19/2014,Oyster Bay,1S,1-4,7,198,31.03167421
9/19/2014,Oyster Bay,1S,1-4,8,131,20.53105718
9/19/2014,Oyster Bay,1S,1-4,9,182,28.52406417
9/19/2014,Oyster Bay,1S,1-4,10,199,31.18839983
9/19/2014,Oyster Bay,1S,1-4,11,190,29.77786919
9/19/2014,Oyster Bay,1S,1-4,12,142,22.25503908
9/19/2014,Oyster Bay,1S,1-4,13,163,25.54627725
9/19/2014,Oyster Bay,1S,1-4,14,215,33.69600987
9/19/2014,Oyster Bay,1S,1-4,15,143,22.41176471
9/19/2014,Oyster Bay,1S,1-4,16,158,24.76264911
9/19/2014,Oyster Bay,1S,1-4,17,240,37.61415055
9/19/2014,Oyster Bay,1S,1-4,18,176,27.58371041
9/19/2014,Oyster Bay,1S,1-4,19,158,24.76264911
9/19/2014,Oyster Bay,1S,1-4,20,169,26.48663102
9/19/2014,Oyster Bay,1S,1-4,21,107,16.76964212
9/19/2014,Oyster Bay,1S,1-4,22,214,33.53928424
9/19/2014,Oyster Bay,1S,1-4,23,126,19.74742904
9/19/2014,Oyster Bay,1S,1-4,24,169,26.48663102
9/19/2014,Oyster Bay,1S,1-4,25,202,31.65857672
9/19/2014,Oyster Bay,1S,1-4,26,139,21.7848622
9/19/2014,Oyster Bay,1S,1-4,27,139,21.7848622
9/19/2014,Oyster Bay,1S,1-4,28,191,29.93459482
9/19/2014,Oyster Bay,1S,1-4,29,215,33.69600987
9/19/2014,Oyster Bay,1S,1-4,30,222,34.79308926
9/19/2014,Oyster Bay,1S,1-4,31,182,28.52406417
9/19/2014,Oyster Bay,1S,1-4,32,244,38.24105306
9/19/2014,Oyster Bay,1S,1-4,33,208,32.59893048
9/19/2014,Oyster Bay,1S,1-4,34,196,30.71822295
9/19/2014,Oyster Bay,1S,1-4,35,220,34.47963801
9/19/2014,Oyster Bay,1S,1-4,36,247,38.71122995
9/19/2014,Oyster Bay,1S,1-4,37,194,30.4047717
9/19/2014,Oyster Bay,1S,1-4,38,157,24.60592349
9/19/2014,Oyster Bay,1S,1-4,39,227,35.5767174
9/19/2014,Oyster Bay,1S,1-4,40,224,35.10654052
9/19/2014,Oyster Bay,1S,1-4,41,163,25.54627725
9/19/2014,Oyster Bay,1S,1-4,42,208,32.59893048
9/19/2014,Oyster Bay,1S,1-4,43,136,21.31468531
9/19/2014,Oyster Bay,1S,1-4,44,178,27.89716166
9/19/2014,Oyster Bay,1S,1-4,45,186,29.15096668
9/19/2014,Oyster Bay,1S,1-4,46,157,24.60592349
9/19/2014,Oyster Bay,1S,1-4,47,122,19.12052653
9/19/2014,Oyster Bay,1S,1-4,48,127,19.90415467
9/19/2014,Oyster Bay,1S,1-4,49,148,23.19539284
9/19/2014,Oyster Bay,1S,1-4,50,176,27.58371041
9/19/2014,Oyster Bay,1S,1-4,51,165,25.85972851
9/19/2014,Oyster Bay,1S,1-4,52,161,25.232826
9/19/2014,Oyster Bay,1S,1-4,53,169,26.48663102
9/19/2014,Oyster Bay,1S,1-4,54,169,26.48663102
9/19/2014,Oyster Bay,1S,1-4,55,154,24.13574661
9/19/2014,Oyster Bay,1S,1-4,56,160,25.07610037
9/19/2014,Oyster Bay,1S,1-4,57,193,30.24804607
9/19/2014,Oyster Bay,1S,1-4,58,202,31.65857672
9/19/2014,Oyster Bay,1S,1-4,59,192,30.09132044
9/19/2014,Oyster Bay,1S,1-4,60,143,22.41176471
9/19/2014,Oyster Bay,1S,1-4,61,198,31.03167421
9/19/2014,Oyster Bay,1S,1-4,62,112,17.55327026
9/19/2014,Oyster Bay,1S,1-4,63,207,32.44220485
9/19/2014,Oyster Bay,1S,1-4,64,165,25.85972851
9/19/2014,Oyster Bay,1S,1-4,65,167,26.17317976
9/19/2014,Oyster Bay,1S,1-4,66,188,29.46441793
9/19/2014,Oyster Bay,1S,1-4,67,198,31.03167421
9/19/2014,Oyster Bay,1S,1-4,68,169,26.48663102
9/19/2014,Oyster Bay,1S,1-4,69,181,28.36733854
9/19/2014,Oyster Bay,1S,1-4,70,132,20.6877828
9/19/2014,Oyster Bay,1S,1-4,71,160,25.07610037
9/19/2014,Oyster Bay,1S,1-4,72,140,21.94158782
9/19/2014,Oyster Bay,1S,1-4,73,176,27.58371041
9/19/2014,Oyster Bay,1S,1-4,74,216,33.8527355
9/19/2014,Oyster Bay,1S,1-4,75,170,26.64335664
9/19/2014,Oyster Bay,1S,1-4,76,177,27.74043603
9/19/2014,Oyster Bay,1S,1-4,77,207,32.44220485
9/19/2014,Oyster Bay,1S,1-4,78,172,26.9568079
9/19/2014,Oyster Bay,1S,9-12,1,204,26.93605961
9/19/2014,Oyster Bay,1S,9-12,2,122,16.10881996
9/19/2014,Oyster Bay,1S,9-12,3,187,24.69138797
9/19/2014,Oyster Bay,1S,13-16,1,253,35.63512015
9/19/2014,Oyster Bay,1S,13-16,2,259,36.48022181
9/19/2014,Oyster Bay,1S,13-16,3,155,21.83179298
9/19/2014,Oyster Bay,1S,13-16,4,167,23.5219963
9/19/2014,Oyster Bay,1S,13-16,5,208,29.29685767
9/19/2014,Oyster Bay,1S,13-16,6,134,18.87393715
9/19/2014,Oyster Bay,1S,13-16,7,200,28.17005545
9/19/2014,Oyster Bay,1S,13-16,8,204,28.73345656
9/19/2014,Oyster Bay,1S,13-16,9,237,33.38151571
9/19/2014,Oyster Bay,1S,13-16,10,237,33.38151571
9/19/2014,Oyster Bay,1S,13-16,11,260,36.62107209
9/19/2014,Oyster Bay,1S,13-16,12,234,32.95896488
9/19/2014,Oyster Bay,1S,13-16,13,191,26.90240296
9/19/2014,Oyster Bay,1S,13-16,14,212,29.86025878
9/19/2014,Oyster Bay,1S,13-16,15,164,23.09944547
9/19/2014,Oyster Bay,1S,13-16,16,243,34.22661737
9/19/2014,Oyster Bay,1S,13-16,17,149,20.98669131
9/19/2014,Oyster Bay,1S,13-16,18,236,33.24066543
9/19/2014,Oyster Bay,1S,13-16,19,206,29.01515712
9/19/2014,Oyster Bay,1S,13-16,20,244,34.36746765
9/19/2014,Oyster Bay,1S,13-16,21,190,26.76155268
9/19/2014,Oyster Bay,1S,13-16,22,173,24.36709797
9/19/2014,Oyster Bay,1S,13-16,23,213,30.00110906
9/19/2014,Oyster Bay,1S,13-16,24,255,35.9168207
9/19/2014,Oyster Bay,1S,13-16,25,221,31.12791127
9/19/2014,Oyster Bay,1S,13-16,26,189,26.6207024
9/19/2014,Oyster Bay,1S,13-16,27,142,20.00073937
9/19/2014,Oyster Bay,1S,13-16,28,214,30.14195933
9/19/2014,Oyster Bay,1S,13-16,29,185,26.05730129
9/19/2014,Oyster Bay,1S,13-16,30,188,26.47985212
9/19/2014,Oyster Bay,1S,13-16,31,216,30.42365989
9/19/2014,Oyster Bay,1S,13-16,32,185,26.05730129
9/19/2014,Oyster Bay,1S,13-16,33,190,26.76155268
9/19/2014,Oyster Bay,1S,13-16,34,209,29.43770795
9/19/2014,Oyster Bay,1S,13-16,35,221,31.12791127
9/19/2014,Oyster Bay,1S,13-16,36,159,22.39519408
9/19/2014,Oyster Bay,1S,13-16,37,235,33.09981516
9/19/2014,Oyster Bay,1S,13-16,38,192,27.04325323
9/19/2014,Oyster Bay,1S,13-16,39,194,27.32495379
9/19/2014,Oyster Bay,1S,13-16,40,166,23.38114603
9/19/2014,Oyster Bay,1S,13-16,41,171,24.08539741
9/19/2014,Oyster Bay,1S,13-16,42,222,31.26876155
9/19/2014,Oyster Bay,1S,13-16,43,209,29.43770795
9/19/2014,Oyster Bay,1S,13-16,44,118,16.62033272
9/19/2014,Oyster Bay,1S,13-16,45,139,19.57818854
9/19/2014,Oyster Bay,1S,13-16,46,220,30.987061
9/19/2014,Oyster Bay,1S,13-16,47,185,26.05730129
9/19/2014,Oyster Bay,1S,13-16,48,209,29.43770795
9/19/2014,Oyster Bay,1S,13-16,49,228,32.11386322
9/19/2014,Oyster Bay,1S,13-16,50,255,35.9168207
9/19/2014,Oyster Bay,1S,13-16,51,170,23.94454713
9/19/2014,Oyster Bay,1S,13-16,52,255,35.9168207
9/19/2014,Oyster Bay,1S,13-16,53,214,30.14195933
9/19/2014,Oyster Bay,1S,13-16,54,146,20.56414048
9/19/2014,Oyster Bay,1S,13-16,55,210,29.57855822
9/19/2014,Oyster Bay,1S,13-16,56,234,32.95896488
9/19/2014,Oyster Bay,1S,13-16,57,183,25.77560074
9/19/2014,Oyster Bay,1S,13-16,58,268,37.74787431
9/19/2014,Oyster Bay,1S,13-16,59,156,21.97264325
9/19/2014,Oyster Bay,1S,13-16,60,203,28.59260628
9/19/2014,Oyster Bay,1S,13-16,61,214,30.14195933
9/19/2014,Oyster Bay,1S,13-16,62,232,32.67726432
