Date,Site,Tray,Pop,Tray2,Number,Area ,Length mm
7/24/2014,Oyster Bay,1H 9-12,,,55,42,22.33356595
7/24/2014,Oyster Bay,1H 9-12,,,56,40,21.27006281
7/24/2014,Oyster Bay,1H 9-12,,,57,47,24.9923238
7/24/2014,Oyster Bay,1H 9-12,,,58,51,27.11933008
7/24/2014,Oyster Bay,1H 9-12,,,59,57,30.3098395
7/24/2014,Oyster Bay,1H 9-12,,,60,51,27.11933008
7/24/2014,Oyster Bay,1H 9-12,,,61,53,28.18283322
7/24/2014,Oyster Bay,1H 9-12,,,62,53,28.18283322
7/24/2014,Oyster Bay,1H 9-12,,,63,53,28.18283322
7/24/2014,Oyster Bay,1H 9-12,,,64,52,27.65108165
7/24/2014,Oyster Bay,1H 9-12,,,65,62,32.96859735
7/24/2014,Oyster Bay,1H 9-12,,,66,43,22.86531752
7/24/2014,Oyster Bay,1H 9-12,,,67,49,26.05582694
7/24/2014,Oyster Bay,1H 9-12,,,68,34,18.07955338
7/24/2014,Oyster Bay,1H 9-12,,,69,53,28.18283322
7/24/2014,Oyster Bay,1H 9-12,,,70,39,20.73831124
7/24/2014,Oyster Bay,1H 9-12,,,71,47,24.9923238
7/24/2014,Oyster Bay,1H 9-12,,,72,32,17.01605024
7/24/2014,Oyster Bay,1H 9-12,,,73,50,26.58757851
7/24/2014,Oyster Bay,1H 9-12,,,74,39,20.73831124
7/24/2014,Oyster Bay,1H 9-12,,,75,42,22.33356595
7/24/2014,Oyster Bay,1H 9-12,,,76,48,25.52407537
7/25/2014,Fidalgo,2N 9-12,,,1,36,25.95269631
7/25/2014,Fidalgo,2N 9-12,,,2,26,18.743614
7/25/2014,Fidalgo,2N 9-12,,,3,47,33.88268685
7/25/2014,Fidalgo,2N 9-12,,,4,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,5,48,34.60359508
7/25/2014,Fidalgo,2N 9-12,,,6,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,7,40,28.83632923
7/25/2014,Fidalgo,2N 9-12,,,8,27,19.46452223
7/25/2014,Fidalgo,2N 9-12,,,9,20,14.41816462
7/25/2014,Fidalgo,2N 9-12,,,10,46,33.16177862
7/25/2014,Fidalgo,2N 9-12,,,11,49,35.32450331
7/25/2014,Fidalgo,2N 9-12,,,12,29,20.90633869
7/25/2014,Fidalgo,2N 9-12,,,13,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,14,27,19.46452223
7/25/2014,Fidalgo,2N 9-12,,,15,31,22.34815516
7/25/2014,Fidalgo,2N 9-12,,,16,43,30.99905393
7/25/2014,Fidalgo,2N 9-12,,,17,47,33.88268685
7/25/2014,Fidalgo,2N 9-12,,,18,42,30.2781457
7/25/2014,Fidalgo,2N 9-12,,,19,39,28.115421
7/25/2014,Fidalgo,2N 9-12,,,20,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,21,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,22,32,23.06906339
7/25/2014,Fidalgo,2N 9-12,,,23,25,18.02270577
7/25/2014,Fidalgo,2N 9-12,,,24,38,27.39451277
7/25/2014,Fidalgo,2N 9-12,,,25,32,23.06906339
7/25/2014,Fidalgo,2N 9-12,,,26,36,25.95269631
7/25/2014,Fidalgo,2N 9-12,,,27,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,28,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,29,37,26.67360454
7/25/2014,Fidalgo,2N 9-12,,,30,29,20.90633869
7/25/2014,Fidalgo,2N 9-12,,,31,36,25.95269631
7/25/2014,Fidalgo,2N 9-12,,,32,34,24.51087985
7/25/2014,Fidalgo,2N 9-12,,,33,27,19.46452223
7/25/2014,Fidalgo,2N 9-12,,,34,38,27.39451277
7/25/2014,Fidalgo,2N 9-12,,,35,44,31.71996216
7/25/2014,Fidalgo,2N 9-12,,,36,40,28.83632923
7/25/2014,Fidalgo,2N 9-12,,,37,36,25.95269631
7/25/2014,Fidalgo,2N 9-12,,,38,37,26.67360454
7/25/2014,Fidalgo,2N 9-12,,,39,40,28.83632923
7/25/2014,Fidalgo,2N 9-12,,,40,40,28.83632923
7/25/2014,Fidalgo,2N 9-12,,,41,30,21.62724693
7/25/2014,Fidalgo,2N 9-12,,,42,40,28.83632923
7/25/2014,Fidalgo,2N 9-12,,,43,37,26.67360454
7/25/2014,Fidalgo,2N 9-12,,,44,29,20.90633869
7/25/2014,Fidalgo,2N 9-12,,,45,25,18.02270577
7/25/2014,Fidalgo,2N 9-12,,,46,35,25.23178808
7/25/2014,Fidalgo,2N 9-12,,,47,37,26.67360454
7/25/2014,Fidalgo,2N 9-12,,,48,34,24.51087985
7/25/2014,Fidalgo,2N 9-12,,,49,26,18.743614
7/25/2014,Fidalgo,2N 9-12,,,50,45,32.44087039
7/25/2014,Fidalgo,2N 9-12,,,51,40,28.83632923
7/25/2014,Fidalgo,2N 9-12,,,52,38,27.39451277
7/25/2014,Fidalgo,2N 9-12,,,53,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,54,39,28.115421
7/25/2014,Fidalgo,2N 9-12,,,55,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,56,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,57,44,31.71996216
7/25/2014,Fidalgo,2N 9-12,,,58,35,25.23178808
7/25/2014,Fidalgo,2N 9-12,,,59,34,24.51087985
7/25/2014,Fidalgo,2N 9-12,,,60,42,30.2781457
7/25/2014,Fidalgo,2N 9-12,,,61,31,22.34815516
7/25/2014,Fidalgo,2N 9-12,,,62,34,24.51087985
7/25/2014,Fidalgo,2N 9-12,,,63,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,64,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,65,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,66,36,25.95269631
7/25/2014,Fidalgo,2N 9-12,,,67,35,25.23178808
7/25/2014,Fidalgo,2N 9-12,,,68,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,69,32,23.06906339
7/25/2014,Fidalgo,2N 9-12,,,70,36,25.95269631
7/25/2014,Fidalgo,2N 9-12,,,71,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,72,39,28.115421
7/25/2014,Fidalgo,2N 9-12,,,73,25,18.02270577
7/25/2014,Fidalgo,2N 9-12,,,74,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,75,50,36.04541154
7/25/2014,Fidalgo,2N 9-12,,,76,41,29.55723746
7/25/2014,Fidalgo,2N 9-12,,,77,42,30.2781457
7/25/2014,Fidalgo,2N 9-12,,,78,30,21.62724693
7/25/2014,Fidalgo,2N 9-12,,,79,37,26.67360454
7/25/2014,Fidalgo,2N 9-12,,,80,30,21.62724693
7/25/2014,Fidalgo,2N 9-12,,,81,43,30.99905393
7/25/2014,Fidalgo,2N 9-12,,,82,46,33.16177862
7/25/2014,Fidalgo,2N 9-12,,,83,42,30.2781457
7/25/2014,Fidalgo,2N 9-12,,,84,45,32.44087039
7/25/2014,Fidalgo,2N 9-12,,,85,38,27.39451277
7/25/2014,Fidalgo,2N 9-12,,,86,33,23.78997162
7/25/2014,Fidalgo,2N 9-12,,,87,36,25.95269631
7/25/2014,Fidalgo,2N 9-12,,,88,45,32.44087039
7/25/2014,Fidalgo,2N 9-12,,,89,38,27.39451277
7/25/2014,Fidalgo,2N 9-12,,,90,29,20.90633869
7/25/2014,Fidalgo,2N 9-12,,,91,49,35.32450331
7/25/2014,Fidalgo,2N 9-12,,,92,45,32.44087039
7/25/2014,Fidalgo,2H 1-4,,,1,50,26.36678201
7/25/2014,Fidalgo,2H 1-4,,,2,30,15.8200692
7/25/2014,Fidalgo,2H 1-4,,,3,53,27.94878893
7/25/2014,Fidalgo,2H 1-4,,,4,40,21.09342561
7/25/2014,Fidalgo,2H 1-4,,,5,37,19.51141869
7/25/2014,Fidalgo,2H 1-4,,,6,26,13.71072664
7/25/2014,Fidalgo,2H 1-4,,,7,36,18.98408304
7/25/2014,Fidalgo,2H 1-4,,,8,53,27.94878893
7/25/2014,Fidalgo,2H 1-4,,,9,53,27.94878893
7/25/2014,Fidalgo,2H 1-4,,,10,32,16.87474048
7/25/2014,Fidalgo,2H 1-4,,,11,51,26.89411765
7/25/2014,Fidalgo,2H 1-4,,,12,36,18.98408304
7/25/2014,Fidalgo,2H 1-4,,,13,52,27.42145329
7/25/2014,Fidalgo,2H 1-4,,,14,28,14.76539792
7/25/2014,Fidalgo,2H 1-4,,,15,31,16.34740484
7/25/2014,Fidalgo,2H 1-4,,,16,35,18.4567474
7/25/2014,Fidalgo,2H 1-4,,,17,48,25.31211073
7/25/2014,Fidalgo,2H 1-4,,,18,40,21.09342561
7/25/2014,Fidalgo,2H 1-4,,,19,36,18.98408304
7/25/2014,Fidalgo,2H 1-4,,,20,50,26.36678201
7/25/2014,Fidalgo,2H 1-4,,,21,47,24.78477509
7/25/2014,Fidalgo,2H 1-4,,,22,37,19.51141869
7/25/2014,Fidalgo,2H 1-4,,,23,44,23.20276817
7/25/2014,Fidalgo,2H 1-4,,,24,33,17.40207612
7/25/2014,Fidalgo,2H 1-4,,,25,43,22.67543253
7/25/2014,Fidalgo,2H 1-4,,,26,48,25.31211073
7/25/2014,Fidalgo,2H 1-4,,,27,42,22.14809689
7/25/2014,Fidalgo,2H 1-4,,,28,66,34.80415225
7/25/2014,Fidalgo,2H 1-4,,,29,38,20.03875433
7/25/2014,Fidalgo,2H 1-4,,,30,34,17.92941176
7/25/2014,Fidalgo,2H 1-4,,,31,39,20.56608997
7/25/2014,Fidalgo,2H 1-4,,,32,42,22.14809689
7/25/2014,Fidalgo,2H 1-4,,,33,41,21.62076125
7/25/2014,Fidalgo,2H 1-4,,,34,51,26.89411765
7/25/2014,Fidalgo,2H 1-4,,,35,39,20.56608997
7/25/2014,Fidalgo,2H 1-4,,,36,37,19.51141869
7/25/2014,Fidalgo,2H 1-4,,,37,56,29.53079585
7/25/2014,Fidalgo,2H 1-4,,,38,30,15.8200692
7/25/2014,Fidalgo,2H 1-4,,,39,55,29.00346021
7/25/2014,Fidalgo,2H 1-4,,,40,35,18.4567474
7/25/2014,Fidalgo,2H 1-4,,,41,54,28.47612457
7/25/2014,Fidalgo,2H 1-4,,,42,54,28.47612457
7/25/2014,Fidalgo,2H 1-4,,,43,39,20.56608997
7/25/2014,Fidalgo,2H 1-4,,,44,42,22.14809689
7/25/2014,Fidalgo,2H 1-4,,,45,42,22.14809689
7/25/2014,Fidalgo,2H 1-4,,,46,49,25.83944637
7/25/2014,Fidalgo,2H 1-4,,,47,45,23.73010381
7/25/2014,Fidalgo,2H 1-4,,,48,44,23.20276817
7/25/2014,Fidalgo,2H 1-4,,,49,59,31.11280277
7/25/2014,Fidalgo,2H 1-4,,,50,54,28.47612457
7/25/2014,Fidalgo,2H 1-4,,,51,50,26.36678201
7/25/2014,Fidalgo,2H 1-4,,,52,30,15.8200692
7/25/2014,Fidalgo,2H 1-4,,,53,47,24.78477509
7/25/2014,Fidalgo,2H 1-4,,,54,51,26.89411765
7/25/2014,Fidalgo,2H 1-4,,,55,34,17.92941176
7/25/2014,Fidalgo,2H 1-4,,,56,44,23.20276817
7/25/2014,Fidalgo,2H 1-4,,,57,33,17.40207612
7/25/2014,Fidalgo,2H 1-4,,,58,39,20.56608997
7/25/2014,Fidalgo,2H 1-4,,,59,48,25.31211073
7/25/2014,Fidalgo,2H 1-4,,,60,53,27.94878893
7/25/2014,Fidalgo,2H 1-4,,,61,47,24.78477509
7/25/2014,Fidalgo,2H 1-4,,,62,43,22.67543253
7/25/2014,Fidalgo,2H 1-4,,,63,51,26.89411765
7/25/2014,Fidalgo,2H 1-4,,,64,45,23.73010381
7/25/2014,Fidalgo,2H 1-4,,,65,28,14.76539792
7/25/2014,Fidalgo,2H 1-4,,,66,56,29.53079585
7/25/2014,Fidalgo,2H 1-4,,,67,37,19.51141869
7/25/2014,Fidalgo,2H 1-4,,,68,34,17.92941176
7/25/2014,Fidalgo,2H 1-4,,,69,45,23.73010381
7/25/2014,Fidalgo,2H 1-4,,,70,47,24.78477509
7/25/2014,Fidalgo,2H 1-4,,,71,36,18.98408304
7/25/2014,Fidalgo,2H 1-4,,,72,61,32.16747405
7/25/2014,Fidalgo,2H 1-4,,,73,50,26.36678201
7/25/2014,Fidalgo,2H 1-4,,,74,44,23.20276817
7/25/2014,Fidalgo,2H 1-4,,,75,58,30.58546713
7/25/2014,Fidalgo,2S 5-8,,,1,52,29.30769231
7/25/2014,Fidalgo,2S 5-8,,,2,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,3,43,24.2352071
7/25/2014,Fidalgo,2S 5-8,,,4,47,26.48964497
7/25/2014,Fidalgo,2S 5-8,,,5,53,29.87130178
7/25/2014,Fidalgo,2S 5-8,,,6,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,7,58,32.68934911
7/25/2014,Fidalgo,2S 5-8,,,8,44,24.79881657
7/25/2014,Fidalgo,2S 5-8,,,9,51,28.74408284
7/25/2014,Fidalgo,2S 5-8,,,10,53,29.87130178
7/25/2014,Fidalgo,2S 5-8,,,11,26,14.65384615
7/25/2014,Fidalgo,2S 5-8,,,12,56,31.56213018
7/25/2014,Fidalgo,2S 5-8,,,13,43,24.2352071
7/25/2014,Fidalgo,2S 5-8,,,14,53,29.87130178
7/25/2014,Fidalgo,2S 5-8,,,15,47,26.48964497
7/25/2014,Fidalgo,2S 5-8,,,16,49,27.61686391
7/25/2014,Fidalgo,2S 5-8,,,17,56,31.56213018
7/25/2014,Fidalgo,2S 5-8,,,18,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,19,49,27.61686391
7/25/2014,Fidalgo,2S 5-8,,,20,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,21,52,29.30769231
7/25/2014,Fidalgo,2S 5-8,,,22,58,32.68934911
7/25/2014,Fidalgo,2S 5-8,,,23,65,36.63461538
7/25/2014,Fidalgo,2S 5-8,,,24,58,32.68934911
7/25/2014,Fidalgo,2S 5-8,,,25,63,35.50739645
7/25/2014,Fidalgo,2S 5-8,,,26,58,32.68934911
7/25/2014,Fidalgo,2S 5-8,,,27,51,28.74408284
7/25/2014,Fidalgo,2S 5-8,,,28,58,32.68934911
7/25/2014,Fidalgo,2S 5-8,,,29,49,27.61686391
7/25/2014,Fidalgo,2S 5-8,,,30,49,27.61686391
7/25/2014,Fidalgo,2S 5-8,,,31,69,38.88905325
7/25/2014,Fidalgo,2S 5-8,,,32,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,33,63,35.50739645
7/25/2014,Fidalgo,2S 5-8,,,34,57,32.12573964
7/25/2014,Fidalgo,2S 5-8,,,35,57,32.12573964
7/25/2014,Fidalgo,2S 5-8,,,36,44,24.79881657
7/25/2014,Fidalgo,2S 5-8,,,37,54,30.43491124
7/25/2014,Fidalgo,2S 5-8,,,38,43,24.2352071
7/25/2014,Fidalgo,2S 5-8,,,39,38,21.41715976
7/25/2014,Fidalgo,2S 5-8,,,40,71,40.01627219
7/25/2014,Fidalgo,2S 5-8,,,41,60,33.81656805
7/25/2014,Fidalgo,2S 5-8,,,42,44,24.79881657
7/25/2014,Fidalgo,2S 5-8,,,43,43,24.2352071
7/25/2014,Fidalgo,2S 5-8,,,44,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,45,47,26.48964497
7/25/2014,Fidalgo,2S 5-8,,,46,53,29.87130178
7/25/2014,Fidalgo,2S 5-8,,,47,34,19.16272189
7/25/2014,Fidalgo,2S 5-8,,,48,44,24.79881657
7/25/2014,Fidalgo,2S 5-8,,,49,43,24.2352071
7/25/2014,Fidalgo,2S 5-8,,,50,51,28.74408284
7/25/2014,Fidalgo,2S 5-8,,,51,54,30.43491124
7/25/2014,Fidalgo,2S 5-8,,,52,58,32.68934911
7/25/2014,Fidalgo,2S 5-8,,,53,49,27.61686391
7/25/2014,Fidalgo,2S 5-8,,,54,50,28.18047337
7/25/2014,Fidalgo,2S 5-8,,,55,48,27.05325444
7/25/2014,Fidalgo,2S 5-8,,,56,57,32.12573964
7/25/2014,Fidalgo,2S 5-8,,,57,72,40.57988166
7/25/2014,Fidalgo,2S 5-8,,,58,61,34.38017751
7/25/2014,Fidalgo,2S 5-8,,,59,37,20.8535503
7/25/2014,Fidalgo,2S 5-8,,,60,57,32.12573964
7/25/2014,Fidalgo,2S 5-8,,,61,52,29.30769231
7/25/2014,Fidalgo,2S 5-8,,,62,64,36.07100592
7/25/2014,Fidalgo,2S 5-8,,,63,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,64,53,29.87130178
7/25/2014,Fidalgo,2S 5-8,,,65,58,32.68934911
7/25/2014,Fidalgo,2S 5-8,,,66,45,25.36242604
7/25/2014,Fidalgo,2S 5-8,,,67,59,33.25295858
7/25/2014,Fidalgo,2S 5-8,,,68,54,30.43491124
7/25/2014,Fidalgo,2S 5-8,,,69,46,25.9260355
7/25/2014,Fidalgo,2S 5-8,,,70,42,23.67159763
7/25/2014,Fidalgo,2S 5-8,,,71,67,37.76183432
7/25/2014,Fidalgo,2S 5-8,,,72,49,27.61686391
7/25/2014,Fidalgo,2S 5-8,,,73,70,39.45266272
7/25/2014,Fidalgo,2S 5-8,,,74,61,34.38017751
7/25/2014,Fidalgo,2S 5-8,,,75,45,25.36242604
7/25/2014,Fidalgo,2S 5-8,,,76,49,27.61686391
7/25/2014,Fidalgo,2S 5-8,,,77,61,34.38017751
7/25/2014,Fidalgo,2S 5-8,,,78,57,32.12573964
7/25/2014,Fidalgo,2S 5-8,,,79,63,35.50739645
7/25/2014,Fidalgo,2S 5-8,,,80,63,35.50739645
7/25/2014,Fidalgo,2S 5-8,,,81,55,30.99852071
7/25/2014,Fidalgo,2S 5-8,,,82,57,32.12573964
7/25/2014,Fidalgo,2S 5-8,,,83,53,29.87130178
7/25/2014,Fidalgo,2S 5-8,,,84,62,34.94378698
7/25/2014,Fidalgo,2S 5-8,,,85,57,32.12573964
7/25/2014,Fidalgo,2S 5-8,,,86,61,34.38017751
7/25/2014,Fidalgo,2S 5-8,,,87,51,28.74408284
7/25/2014,Fidalgo,2S 5-8,,,88,64,36.07100592
7/25/2014,Fidalgo,2S 5-8,,,89,61,34.38017751
7/25/2014,Fidalgo,2S 5-8,,,90,48,27.05325444
7/25/2014,Fidalgo,2S 5-8,,,91,50,28.18047337
7/25/2014,Fidalgo,2S 5-8,,,92,48,27.05325444
7/25/2014,Fidalgo,2S 5-8,,,93,56,31.56213018
7/25/2014,Fidalgo,2S 5-8,,,94,44,24.79881657
7/25/2014,Fidalgo,2S 5-8,,,95,46,25.9260355
7/30/2014,Manchester,4S 13-16,,,1,41,19.22584615
7/30/2014,Manchester,4S 13-16,,,2,52,24.384
7/30/2014,Manchester,4S 13-16,,,3,45,21.10153846
7/30/2014,Manchester,4S 13-16,,,4,42,19.69476923
7/30/2014,Manchester,4S 13-16,,,5,43,20.16369231
7/30/2014,Manchester,4S 13-16,,,6,46,21.57046154
7/30/2014,Manchester,4S 13-16,,,7,41,19.22584615
7/30/2014,Manchester,4S 13-16,,,8,78,36.576
7/30/2014,Manchester,4S 13-16,,,9,48,22.50830769
7/30/2014,Manchester,4S 13-16,,,10,52,24.384
7/30/2014,Manchester,4S 13-16,,,11,40,18.75692308
7/30/2014,Manchester,4S 13-16,,,12,43,20.16369231
7/30/2014,Manchester,4S 13-16,,,13,39,18.288
7/30/2014,Manchester,4S 13-16,,,14,23,10.78523077
7/30/2014,Manchester,4S 13-16,,,15,57,26.72861538
7/30/2014,Manchester,4S 13-16,,,16,36,16.88123077
7/30/2014,Manchester,4S 13-16,,,17,38,17.81907692
7/30/2014,Manchester,4S 13-16,,,18,47,22.03938462
7/30/2014,Manchester,4S 13-16,,,19,49,22.97723077
7/30/2014,Manchester,4S 13-16,,,20,34,15.94338462
7/30/2014,Manchester,4S 13-16,,,21,52,24.384
7/30/2014,Manchester,4S 13-16,,,22,56,26.25969231
7/30/2014,Manchester,4S 13-16,,,23,37,17.35015385
7/30/2014,Manchester,4S 13-16,,,24,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,25,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,26,43,20.16369231
7/30/2014,Manchester,4S 13-16,,,27,28,13.12984615
7/30/2014,Manchester,4S 13-16,,,28,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,29,58,27.19753846
7/30/2014,Manchester,4S 13-16,,,30,49,22.97723077
7/30/2014,Manchester,4S 13-16,,,31,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,32,49,22.97723077
7/30/2014,Manchester,4S 13-16,,,33,43,20.16369231
7/30/2014,Manchester,4S 13-16,,,34,41,19.22584615
7/30/2014,Manchester,4S 13-16,,,35,49,22.97723077
7/30/2014,Manchester,4S 13-16,,,36,46,21.57046154
7/30/2014,Manchester,4S 13-16,,,37,41,19.22584615
7/30/2014,Manchester,4S 13-16,,,38,45,21.10153846
7/30/2014,Manchester,4S 13-16,,,39,37,17.35015385
7/30/2014,Manchester,4S 13-16,,,40,53,24.85292308
7/30/2014,Manchester,4S 13-16,,,41,32,15.00553846
7/30/2014,Manchester,4S 13-16,,,42,37,17.35015385
7/30/2014,Manchester,4S 13-16,,,43,46,21.57046154
7/30/2014,Manchester,4S 13-16,,,44,40,18.75692308
7/30/2014,Manchester,4S 13-16,,,45,30,14.06769231
7/30/2014,Manchester,4S 13-16,,,46,62,29.07323077
7/30/2014,Manchester,4S 13-16,,,47,55,25.79076923
7/30/2014,Manchester,4S 13-16,,,48,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,49,53,24.85292308
7/30/2014,Manchester,4S 13-16,,,50,50,23.44615385
7/30/2014,Manchester,4S 13-16,,,51,62,29.07323077
7/30/2014,Manchester,4S 13-16,,,52,46,21.57046154
7/30/2014,Manchester,4S 13-16,,,53,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,54,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,55,56,26.25969231
7/30/2014,Manchester,4S 13-16,,,56,54,25.32184615
7/30/2014,Manchester,4S 13-16,,,57,49,22.97723077
7/30/2014,Manchester,4S 13-16,,,58,48,22.50830769
7/30/2014,Manchester,4S 13-16,,,59,41,19.22584615
7/30/2014,Manchester,4S 13-16,,,60,44,20.63261538
7/30/2014,Manchester,4S 13-16,,,61,53,24.85292308
7/30/2014,Manchester,4S 13-16,,,62,52,24.384
7/30/2014,Manchester,4S 13-16,,,63,51,23.91507692
7/30/2014,Manchester,4S 13-16,,,64,53,24.85292308
7/30/2014,Manchester,4S 13-16,,,65,39,18.288
7/30/2014,Manchester,4S 13-16,,,66,53,24.85292308
7/30/2014,Manchester,4S 13-16,,,67,56,26.25969231
7/30/2014,Manchester,4S 13-16,,,68,51,23.91507692
7/30/2014,Manchester,4S 13-16,,,69,38,17.81907692
7/30/2014,Manchester,4S 13-16,,,70,42,19.69476923
7/30/2014,Manchester,4S 13-16,,,71,52,24.384
7/30/2014,Manchester,4S 13-16,,,72,34,15.94338462
7/30/2014,Manchester,4S 13-16,,,73,48,22.50830769
7/30/2014,Manchester,4S 13-16,,,74,37,17.35015385
7/30/2014,Manchester,4S 13-16,,,75,42,19.69476923
7/30/2014,Manchester,4S 13-16,,,76,45,21.10153846
7/30/2014,Manchester,4N 1-4,,,1,51,30.0324575
7/30/2014,Manchester,4N 1-4,,,2,50,29.44358578
7/30/2014,Manchester,4N 1-4,,,3,25,14.72179289
7/30/2014,Manchester,4N 1-4,,,4,35,20.61051005
7/30/2014,Manchester,4N 1-4,,,5,23,13.54404946
7/30/2014,Manchester,4N 1-4,,,6,32,18.8438949
7/30/2014,Manchester,4N 1-4,,,7,39,22.96599691
7/30/2014,Manchester,4N 1-4,,,8,39,22.96599691
7/30/2014,Manchester,4N 1-4,,,9,28,16.48840804
7/30/2014,Manchester,4N 1-4,,,10,18,10.59969088
7/30/2014,Manchester,4N 1-4,,,11,40,23.55486862
7/30/2014,Manchester,4N 1-4,,,12,39,22.96599691
7/30/2014,Manchester,4N 1-4,,,13,32,18.8438949
7/30/2014,Manchester,4N 1-4,,,14,38,22.37712519
7/30/2014,Manchester,4N 1-4,,,15,34,20.02163833
7/30/2014,Manchester,4N 1-4,,,16,44,25.91035549
7/30/2014,Manchester,4N 1-4,,,17,23,13.54404946
7/30/2014,Manchester,4N 1-4,,,18,30,17.66615147
7/30/2014,Manchester,4N 1-4,,,19,53,31.21020093
7/30/2014,Manchester,4N 1-4,,,20,35,20.61051005
7/30/2014,Manchester,4N 1-4,,,21,43,25.32148377
7/30/2014,Manchester,4N 1-4,,,22,37,21.78825348
7/30/2014,Manchester,4N 1-4,,,23,53,31.21020093
7/30/2014,Manchester,4N 1-4,,,24,30,17.66615147
7/30/2014,Manchester,4N 1-4,,,25,34,20.02163833
7/30/2014,Manchester,4N 1-4,,,26,29,17.07727975
7/30/2014,Manchester,4N 1-4,,,27,31,18.25502318
7/30/2014,Manchester,4N 1-4,,,28,32,18.8438949
7/30/2014,Manchester,4N 1-4,,,29,24,14.13292117
7/30/2014,Manchester,4N 1-4,,,30,33,19.43276662
7/30/2014,Manchester,4N 1-4,,,31,34,20.02163833
7/30/2014,Manchester,4N 1-4,,,32,35,20.61051005
7/30/2014,Manchester,4N 1-4,,,33,50,29.44358578
7/30/2014,Manchester,4N 1-4,,,34,39,22.96599691
7/30/2014,Manchester,4N 1-4,,,35,52,30.62132921
7/30/2014,Manchester,4N 1-4,,,36,46,27.08809892
7/30/2014,Manchester,4N 1-4,,,37,37,21.78825348
7/30/2014,Manchester,4N 1-4,,,38,35,20.61051005
7/30/2014,Manchester,4N 1-4,,,39,32,18.8438949
7/30/2014,Manchester,4N 1-4,,,40,25,14.72179289
7/30/2014,Manchester,4N 1-4,,,41,39,22.96599691
7/30/2014,Manchester,4N 1-4,,,42,54,31.79907264
7/30/2014,Manchester,4N 1-4,,,43,35,20.61051005
7/30/2014,Manchester,4N 1-4,,,44,38,22.37712519
7/30/2014,Manchester,4N 1-4,,,45,29,17.07727975
7/30/2014,Manchester,4N 1-4,,,46,42,24.73261206
7/30/2014,Manchester,4N 1-4,,,47,63,37.09891808
7/30/2014,Manchester,4N 1-4,,,48,33,19.43276662
7/30/2014,Manchester,4N 1-4,,,49,45,26.4992272
7/30/2014,Manchester,4N 1-4,,,50,39,22.96599691
7/30/2014,Manchester,4H 9-12,,,1,48,26.08844508
7/30/2014,Manchester,4H 9-12,,,2,34,18.47931526
7/30/2014,Manchester,4H 9-12,,,3,36,19.56633381
7/30/2014,Manchester,4H 9-12,,,4,24,13.04422254
7/30/2014,Manchester,4H 9-12,,,5,40,21.7403709
7/30/2014,Manchester,4H 9-12,,,6,33,17.93580599
7/30/2014,Manchester,4H 9-12,,,7,32,17.39229672
7/30/2014,Manchester,4H 9-12,,,8,65,35.32810271
7/30/2014,Manchester,4H 9-12,,,9,51,27.7189729
7/30/2014,Manchester,4H 9-12,,,10,47,25.54493581
7/30/2014,Manchester,4H 9-12,,,11,42,22.82738944
7/30/2014,Manchester,4H 9-12,,,12,35,19.02282454
7/30/2014,Manchester,4H 9-12,,,13,46,25.00142653
7/30/2014,Manchester,4H 9-12,,,14,34,18.47931526
7/30/2014,Manchester,4H 9-12,,,15,43,23.37089872
7/30/2014,Manchester,4H 9-12,,,16,35,19.02282454
7/30/2014,Manchester,4H 9-12,,,17,36,19.56633381
7/30/2014,Manchester,4H 9-12,,,18,49,26.63195435
7/30/2014,Manchester,4H 9-12,,,19,35,19.02282454
7/30/2014,Manchester,4H 9-12,,,20,40,21.7403709
7/30/2014,Manchester,4H 9-12,,,21,44,23.91440799
7/30/2014,Manchester,4H 9-12,,,22,28,15.21825963
